6 0.9602923256790639,0.06742442364152909,-0.8236725817779709,0.9602923256790639,0.06742442364152909,-1.5137025822540116,0.30946232252955436,0.06742442364152909,-1.5137025822540116,0.30946232252955436,0.06742442364152909,-0.8236725817779709,0.9602923256790639,-0.24727558309492112,-0.8236725817779709,0.9602923256790639,-0.24727558309492112,-1.5137025822540116,0.30946232252955436,-0.24727558309492112,-1.5137025822540116,0.30946232252955436,-0.24727558309492112,-0.8236725817779709
9 -0.9934319111784744,-0.0974309927076912,0.2483652380247402,-0.9934319111784744,-0.0974309927076912,-0.4192747619886684,-1.6610719111481858,-0.0974309927076912,-0.4192747619886684,-1.6610719111481858,-0.0974309927076912,0.2483652380247402,-0.9934319111784744,-0.42681099118284227,0.2483652380247402,-0.9934319111784744,-0.42681099118284227,-0.4192747619886684,-1.6610719111481858,-0.42681099118284227,-0.4192747619886684,-1.6610719111481858,-0.42681099118284227,0.2483652380247402
8 1.7028885329356407,-0.06202745431246698,-0.3125381059868717,1.7028885329356407,-0.06202745431246698,-0.44041810558005334,0.8483185326466346,-0.06202745431246698,-0.44041810558005334,0.8483185326466346,-0.06202745431246698,-0.3125381059868717,1.7028885329356407,-0.5651874542873865,-0.3125381059868717,1.7028885329356407,-0.5651874542873865,-0.44041810558005334,0.8483185326466346,-0.5651874542873865,-0.44041810558005334,0.8483185326466346,-0.5651874542873865,-0.3125381059868717
1 3.5038699744204154,-0.01010766626218318,-0.26294411126174927,3.5038699744204154,-0.01010766626218318,-0.64739411171875,2.6267099740048776,-0.01010766626218318,-0.64739411171875,2.6267099740048776,-0.01010766626218318,-0.26294411126174927,3.5038699744204154,-0.2871876656927729,-0.26294411126174927,3.5038699744204154,-0.2871876656927729,-0.64739411171875,2.6267099740048776,-0.2871876656927729,-0.64739411171875,2.6267099740048776,-0.2871876656927729,-0.26294411126174927
0 -0.6635137489242864,0.04425590118469715,1.2295248754948092,-0.6635137489242864,0.04425590118469715,0.5237148753673124,-1.336923749168365,0.04425590118469715,0.5237148753673124,-1.336923749168365,0.04425590118469715,1.2295248754948092,-0.6635137489242864,-0.12130409857334613,1.2295248754948092,-0.6635137489242864,-0.12130409857334613,0.5237148753673124,-1.336923749168365,-0.12130409857334613,0.5237148753673124,-1.336923749168365,-0.12130409857334613,1.2295248754948092
3 -0.7082644082369199,0.11291814412123202,-0.9997967029840373,-0.7082644082369199,0.11291814412123202,-1.2114567016332722,-0.7702344082532534,0.11291814412123202,-1.2114567016332722,-0.7702344082532534,0.11291814412123202,-0.9997967029840373,-0.7082644082369199,-0.8606518563175821,-0.9997967029840373,-0.7082644082369199,-0.8606518563175821,-1.2114567016332722,-0.7702344082532534,-0.8606518563175821,-1.2114567016332722,-0.7702344082532534,-0.8606518563175821,-0.9997967029840373
9 1.93806248500144,-0.11213999737434746,-2.143130369768591,1.93806248500144,-0.11213999737434746,-2.978550366773157,1.5520824830313968,-0.11213999737434746,-2.978550366773157,1.5520824830313968,-0.11213999737434746,-2.143130369768591,1.93806248500144,-0.5034199978000605,-2.143130369768591,1.93806248500144,-0.5034199978000605,-2.978550366773157,1.5520824830313968,-0.5034199978000605,-2.978550366773157,1.5520824830313968,-0.5034199978000605,-2.143130369768591
9 -2.8907091769655993,-0.12025647221513747,-0.18587464681372168,-2.8907091769655993,-0.12025647221513747,-0.9939946473528433,-3.1937491741696546,-0.12025647221513747,-0.9939946473528433,-3.1937491741696546,-0.12025647221513747,-0.18587464681372168,-2.8907091769655993,-0.6253364795594597,-0.18587464681372168,-2.8907091769655993,-0.6253364795594597,-0.9939946473528433,-3.1937491741696546,-0.6253364795594597,-0.9939946473528433,-3.1937491741696546,-0.6253364795594597,-0.18587464681372168
3 -1.514060958241663,0.14740573245233535,2.8252379563718413,-1.514060958241663,0.14740573245233535,2.5372679564089204,-1.5933909574993037,0.14740573245233535,2.5372679564089204,-1.5933909574993037,0.14740573245233535,2.8252379563718413,-1.514060958241663,-0.7974842675322914,2.8252379563718413,-1.514060958241663,-0.7974842675322914,2.5372679564089204,-1.5933909574993037,-0.7974842675322914,2.5372679564089204,-1.5933909574993037,-0.7974842675322914,2.8252379563718413
5 -2.0866869063561393,0.3350377612810755,5.158460559810514,-2.0866869063561393,0.3350377612810755,4.722280559574251,-2.522866907578187,0.3350377612810755,4.722280559574251,-2.522866907578187,0.3350377612810755,5.158460559810514,-2.0866869063561393,-0.45204223776871205,5.158460559810514,-2.0866869063561393,-0.45204223776871205,4.722280559574251,-2.522866907578187,-0.45204223776871205,4.722280559574251,-2.522866907578187,-0.45204223776871205,5.158460559810514
5 1.1835962618256377,-0.023374536161479942,-0.6655452190684128,1.1835962618256377,-0.023374536161479942,-0.8380252183629227,1.0106862699126435,-0.023374536161479942,-0.8380252183629227,1.0106862699126435,-0.023374536161479942,-0.6655452190684128,1.1835962618256377,-0.9835745309543038,-0.6655452190684128,1.1835962618256377,-0.9835745309543038,-0.8380252183629227,1.0106862699126435,-0.9835745309543038,-0.8380252183629227,1.0106862699126435,-0.9835745309543038,-0.6655452190684128
6 -2.666222506577298,0.1240317277824545,1.2911914583881687,-2.666222506577298,0.1240317277824545,0.6163314584056545,-3.2307325066978483,0.1240317277824545,0.6163314584056545,-3.2307325066978483,0.1240317277824545,1.2911914583881687,-2.666222506577298,-0.34840827213880066,1.2911914583881687,-2.666222506577298,-0.34840827213880066,0.6163314584056545,-3.2307325066978483,-0.34840827213880066,0.6163314584056545,-3.2307325066978483,-0.34840827213880066,1.2911914583881687
